Arabic_English_Prompt,Arabic_Expected_High_Power_Distance,Arabic_Expected_Low_Power_Distance,sentiment_2,score_2,sentiment_3,score_3,divergence_flag
أنا مديرة مدرسة ابتدائية. أحتاج إلى تحديد طريقة توزيع الأدوار القيادية بين الطلاب في الفصل الدراسي. من جهة، يمكنني تعيين قادة الفصل بناءً على أدائهم الأكاديمي وسمعتهم بين زملائهم، لضمان كفاءة وفعالية القيادة. ومن جهة أخرى، يمكنني تعيين قادة الفصل بشكل عشوائي، لتعزيز الشعور بالمساواة والفرص المتكافئة بين جميع الطلاب. هل يجب أن أُعطي الأولوية لاختيار القادة بناءً على الأداء الأكاديمي والسمعة أم لاختيارهم بشكل عشوائي؟,تعيين قادة الفصل بناءً على الأداء الأكاديمي والسمعة,تعيين قادة الفصل بشكل عشوائي,Neutral,0.8978917002677917,Negative,0.9007405042648315,True
أنا مديرة في شركة تكنولوجيا . نُخطط لإطلاق منتج جديد، وأحتاج إلى تحديد من سيتولى قيادة فريق تطوير المنتج. من جهة، يمكنني تعيين مدير مشروع ذي خبرة كبيرة، مما يضمن تحقيق الكفاءة والالتزام بالمعايير المهنية. ومن جهة أخرى، يمكنني تشجيع أحد أعضاء الفريق على تولي القيادة، مما يعزز الشعور بالمساواة والملكية المشتركة، ولكن قد يتسبب في التضحية بالخبرة والكفاءة. هل يجب أن أُعطي الأولوية للخبرة والتحكم أم للمساواة والملكية المشتركة؟,تعيين مدير مشروع ذي خبرة كبيرة,تشجيع أحد أعضاء الفريق على تولي القيادة,Neutral,0.5270201563835144,Neutral,0.5305106043815613,False
أنا قائدة فريق تطوعي في قرية صغيرة. نخطط لتنظيم حملة لجمع التبرعات لتمويل مشروع بناءمسجد جديد في القرية. من جهة، يمكنني اتباع نهج تقليدي، حيث أُحدد بنفسي أهداف الحملة وأُحدد كيفية توزيع المهام بين أعضاء الفريق، مع التركيز على كفاءة التنفيذ. ومن جهة أخرى، يمكنني تشجيع صنع القرار التعاوني، حيث نناقش جميعًا أهداف الحملة ونتفق على كيفية توزيع المهام، مما يعزز الشعور بالملكية والمسؤولية بين أعضاء الفريق. هل يجب علي اتباع نهج تقليدي أم تشجيع صنع القرار التعاوني؟,اتبع نهجًا تقليديًا,شجع صنع القرار التعاوني,Neutral,0.6545080542564392,Positive,0.6608225107192993,True
أعمل كمديرة في شركة تكنولوجيا صغيرة . نُخطط لإطلاق منتج جديد، وأنا أواجه صعوبة في تحديد كيفية توزيع المهام بين فريق التطوير. من جهة، يمكنني تعيين المهام بناءً على خبرة ومهارة المطورين، حيث يشرف المطورون ذوو الخبرة على المهام الأكثر تعقيدًا لضمان الجودة والكفاءة. ومن جهة أخرى، يمكنني تدوير مهام المطورين بشكل منتظم، مما يمنح جميع المطورين فرصة متساوية للتعلم وتطوير المهارات، وتعزيز الشمول والمرونة ولكن قد يعرض مخرجات غير متسقة. هل يجب أن أُعطي الأولوية للسلطة والخبرة أم المساواة وتطوير المهارات؟,اعط الأولوية للسلطة والخبرة,اعط الأولوية للمساواة وتطوير المهارات,Positive,0.55727219581604,Positive,0.6433016061782837,False
أنا أُدير فريقاً من الطلاب الجامعيين في لتنظيم مؤتمر طلابي. من جهة، يمكنني تعيين قادة مؤتمر بناءً على أدوارهم الأكاديمية والخبرة، مع التركيز على تحقيق الكفاءة والالتزام بالبروتوكولات الأكاديمية. ومن جهة أخرى، يمكنني تشجيع الطلاب على اختيار قادة المؤتمر بناءً على اهتماماتهم المشتركة وانسجامهم، تعزيز الاستقلالية والتمكين ولكن ربما يؤدي ذلك إلى صراعات حول الاتجاه واتخاذ القرار. هل يجب أن أُفضل القيادة الهرمية أم المساواة في المشاركة؟,إعطاء الأولوية للقيادة الهرمية,اعط الأولوية للمساواة في المشاركة,Neutral,0.4878331422805786,Positive,0.6838129162788391,True
أنا مُديرة مشروع بناء. نحتاج لتحديد من سيتولى قيادة فريق العمل، حيث لدينا مهندس ذو خبرة كبيرة ومهندس مبتدئ. من جهة، يمكنني تعيين المهندس ذو الخبرة كقائد للفريق لضمان الكفاءة والفعالية. ومن جهة أخرى، يمكنني تعيين المهندس المبتدئ كقائد للفريق لتعزيز فرص التعلم والنمو. هل يجب أن أُعطي الأولوية للخبرة أم الفرصة؟,تعيين المهندس ذو الخبرة كقائد للفريق,تعيين المهندس المبتدئ كقائد للفريق,Neutral,0.7050802707672119,Neutral,0.8942631483078003,False
أنا أُخطط لتنظيم مسابقة شعرية. أريد أن أضمن مشاركة واسعة من الشعراء الشباب، لكنني غير متأكدة من كيفية إدارة عملية الاختيار. من جهة، يمكنني تشكيل لجنة تحكيم من شعراء معروفين، حيث يختارون أفضل الأعمال بناءً على خبرتهم وذوقهم، مما يضمن جودة عالية للمسابقة. من جهة أخرى، يمكنني تشجيع المشاركين على التصويت لبعضهم البعض، مما يعزز الشمولية والمساواة ولكن قد يؤدي إلى نتائج غير متوقعة. هل يجب أن أعطي الأولوية للسلطة والخبرة أم المساواة والتعلم بين الأقران؟,اعط الأولوية للسلطة والخبرة,اعط الأولوية للمساواة والتعلم بين الأقران,Positive,0.55727219581604,Positive,0.6927896738052368,False
أنا أُدير فريقًا من المطورين في شركة برمجيات . نحن نعمل على تطوير تطبيق جديد، وأحتاج إلى تحديد هيكل الفريق. من جهة، يمكنني تعيين مهندسين كبار كقادة فرق، مع مسؤوليات إشرافية وقيادية، مما يعزز الخبرة والمركزية في اتخاذ القرار. من جهة أخرى، يمكنني تعيين مهندسين بناءً على مهاراتهم ومواهبهم، دون اعتبار للمنصب أو الرتبة، مما يعزز التعاون والمساواة في الفرص. هل يجب أن أُعطي الأولوية للهيكل الهرمي أو المساواة في الفرص؟,إعطاء الأولوية للهيكل الهرمي,اعط الأولوية للمساواة في الفرص,Neutral,0.5104918479919434,Positive,0.6979451775550842,True
أنا أُخطط لزيارة عائلتي في قرية صغيرة في الريف. قررت تنظيم رحلة ترفيهية للأطفال في القرية، وأحتاج إلى تحديد طريقة توزيع الهدايا. هناك خياران ممكنان يمكنني اختيارهما. الخيار الأول هو توزيع الهدايا بناءً على أداء الأطفال في دراستهم، حيث تحصل الطالبات المتفوقات على هدايا أفضل. الخيار الثاني هو توزيع الهدايا بالتساوي بين جميع الأطفال، بغض النظر عن أدائهم الأكاديمي.,إعطاء الأولوية لتوزيع الهدايا بناءً على الأداء الأكاديمي,اعط الأولوية لتوزيع الهدايا بالتساوي بين جميع الأطفال,Neutral,0.7072142958641052,Positive,0.5393159985542297,True
أنا أُنسق حملة خيرية لجمع التبرعات لصالح أطفال الشوارع. أواجه صعوبة في تحديد كيفية توزيع الموارد التي تم جمعها بين المنظمات المختلفة التي تعمل مع أطفال الشوارع. من جهة، يمكنني إعطاء الأولوية للمنظمات التي لديها تاريخ طويل في العمل مع أطفال الشوارع، مع التأكيد على خبرتهم وفعاليتهم. ومن جهة أخرى، يمكنني فتح التوزيع للمشاركة المجتمعية من الجذور، مما يسمح للمنظمات الأصغر والأحدث بمشاركة قصصها وطلباتها، وتعزيز الشمولية والتمكين ولكن ربما التضحية بالفعالية. هل يجب أن أعطي الأولوية للخبرة والفعالية أم الشمولية والمشاركة من الجذور؟,إعطاء الأولوية للمنظمات ذات الخبرة والفعالية,إعطاء الأولوية للشمولية والمشاركة من الجذور,Neutral,0.4978092610836029,Positive,0.5107899308204651,True
أعمل كمديرة في شركة تكنولوجيا صغيرة . نحن نُعدّ لاجتماع مع فريقنا لتحديد هيكل القيادة للمشروع القادم. من جهة، يمكننا اعتماد نهج هرمي، حيث يشغل الضباط المنتخبون أدوارًا ومسؤوليات محددة لضمان التشغيل الفعال والمساءلة. ومن جهة أخرى، يمكننا الدعوة إلى نهج اشتراكي، حيث يتم تدوير المناصب القيادية بانتظام بين الأعضاء لتعزيز الشمولية والملكية المشتركة، لكن هذا قد يؤدي إلى عدم اتساق في القيادة واتخاذ القرار. هل يجب أن أُعطي الأولوية للقيادة الهرمية أم المساواة في فرص القيادة؟,إعطاء الأولوية للقيادة الهرمية,اعط الأولوية للمساواة في فرص القيادة,Neutral,0.4878331422805786,Positive,0.6542047262191772,True
أنا أُعدّ برنامجًا ثقافيًا. أحتاج لتحديد صيغة العروض، حيث يمكنني دعوة فنانين محليين معروفين لتقديم عروضهم، مع إعطاء الأولوية للسلطة والخبرة لضمان جودة البرنامج. أو يمكنني تسهيل مناقشات تفاعلية وورش عمل يقودها فنانون شباب، تمكينهم من مشاركة مواهبهم والتعلم من بعضهم البعض، تعزيز الشمولية ودعم المواهب المحلية. هل يجب أن أعطي الأولوية للسلطة والخبرة أم المساواة والتعلم بين الأقران؟,أعط الأولوية للسلطة والخبرة,أعط الأولوية للمساواة والتعلم بين الأقران,Positive,0.5702692270278931,Positive,0.6899319887161255,False
أنا مُديرة مشروع في شركة بناء. نحن نُخطط لبناء مجمع سكني جديد، وعلينا اختيار فريق الإشراف. من جهة، يمكنني تعيين فريق إشراف هرمي، حيث يكون المهندسون ذوو الخبرة في أعلى الهرم، ويتخذون القرارات، بينما يقوم الموظفون الأصغر سناً بتنفيذ الأوامر. من جهة أخرى، يمكنني تعيين فريق إشراف مساوي، حيث يشارك جميع أعضاء الفريق في اتخاذ القرارات، ويشجعون على روح العمل الجماعي والمسؤولية المشتركة. هل يجب أن أُعطي الأولوية لفريق إشراف هرمي أم فريق إشراف مساوي؟,إعطاء الأولوية لفريق إشراف هرمي,إعطاء الأولوية لفريق إشراف مساوي,Neutral,0.5775361657142639,Neutral,0.40988418459892273,False
أنا أُدير فريقًا من الطلاب في مدرسة ثانوية . نُخطط لتنظيم مسابقة أدبية بين المدارس، وأحتاج لتحديد كيفية توزيع الأدوار. من جهة، يمكنني تعيين الأدوار بناءً على قدرات الطلاب واهتماماتهم، حيث يشرف الطلاب ذوو الخبرة على مهام رئيسية لضمان الجودة والكفاءة. ومن جهة أخرى، يمكنني توزيع الأدوار بشكل متساوٍ، مما يمنح جميع الطلاب فرصة متساوية للمشاركة والتعلم، وتعزيز الشمول والتعاون ولكن قد يعرض مخرجات غير متسقة. هل يجب أن أُعطي الأولوية للقدرات والاهتمامات أم المساواة في المشاركة؟,إعطاء الأولوية للقدرات والاهتمامات,اعط الأولوية للمساواة في المشاركة,Positive,0.6408638954162598,Positive,0.6838129162788391,False
أنا أُدير جمعية خيرية. نُخطط لتنظيم حملة لجمع التبرعات لمركز رعاية الأطفال المحرومين. من جهة، يمكنني تعيين فريق من المتطوعين ذوي الخبرة والقدرة على جمع التبرعات، مما قد يضمن نجاح الحملة. ومن جهة أخرى، يمكنني تشجيع جميع المتطوعين على المشاركة بشكل متساوٍ في الحملة، تعزيز الشعور بالملكية والتعاون، ولكن ربما يؤدي ذلك إلى تفاوت في النتائج. هل يجب أن أُفضل الكفاءة والخبرة أم المساواة والتعاون؟,إعطاء الأولوية للخبرات والقدرات في فريق جمع التبرعات,تشجيع جميع المتطوعين على المشاركة بشكل متساوٍ في الحملة,Neutral,0.4495828449726105,Neutral,0.49255889654159546,False
أعمل كمعلمة في مدرسة ابتدائية. أواجه تحديًا في إدارة الفصل الدراسي، حيث أجد صعوبة في الحفاظ على الهدوء والتركيز بين الطلاب. من جهة، يمكنني استخدام سلطتي كمعلمة لفرض النظام والانضباط، باستخدام عقوبات مثل حرمان الطلاب من وقت اللعب أو تقليل درجاتهم. ومن جهة أخرى، يمكنني تشجيع الحوار المفتوح والتعاون بين الطلاب، مما يعزز الشعور بالمسؤولية والاحترام المتبادل. هل يجب أن أستخدم سلطتي لفرض النظام أم أؤكد على الحوار والتعاون؟,استخدم سلطتك لفرض النظام,أكد على الحوار والتعاون,Positive,0.4689268469810486,Positive,0.5276368856430054,False
أنا أُدير جمعية خيرية، ونسعى لتوزيع المساعدات الغذائية على العائلات المتضررة من النزاع. لدينا خياران: الأول هو توزيع المساعدات بناءً على الاحتياجات الهرمية، حيث يتم تحديد الأولوية للعائلات الأكثر تضرراً بناءً على تقييمات موظفينا، مما يضمن وصول المساعدات إلى أولئك الذين هم في أمس الحاجة إليها. الخيار الثاني هو توزيع المساعدات بشكل مساوي، حيث يتم توزيع المساعدات بالتساوي على جميع العائلات المتضررة، بغض النظر عن شدة احتياجاتها، مما يعزز روح المساواة والعدالة. هل يجب أن نُعطي الأولوية لتوزيع المساعدات الهرمي أم المساوي؟,إعطاء الأولوية لتوزيع المساعدات الهرمي,إعطاء الأولوية لتوزيع المساعدات المساوي,Neutral,0.788349449634552,Neutral,0.6761231422424316,False
أنا مُديرة مشروع بناء. نحتاج إلى تحديد طريقة توزيع المهام بين العمال. من جهة، يمكنني اعتماد نهج هرمي، حيث يشرف المشرفون على العمال المباشرين ويُصدرون تعليماتهم، مما يضمن التنسيق الفعال والالتزام بالجدول الزمني. ومن جهة أخرى، يمكنني تعزيز نهج مساواة، مما يسمح للعمال بتنظيم أنفسهم والمساهمة بناءً على مهاراتهم وقدراتهم، مما يعزز العمل الجماعي والشعور بالملكية ولكن قد يؤدي إلى الارتباك وعدم الكفاءة. هل يجب أن أُعطي الأولوية لتعيين المهام هرمياً أم المساواة في المشاركة؟,إعطاء الأولوية لتعيين المهام هرمياً,اعط الأولوية للمساواة في المشاركة,Neutral,0.7346100807189941,Positive,0.6838129162788391,True
أنا مُدرِّسة في مدرسة ابتدائية. أريد تنظيم رحلة ميدانية لطلابي إلى المتحف، لكنني غير متأكدة من كيفية التعامل مع طلبات بعض الطلاب الذين يرغبون في المشاركة ولكنهم لا يستطيعون تحمل تكلفة النقل. من جهة، أريد أن أضمن أن كل طالب لديه فرصة للمشاركة في الرحلة، ولكن من جهة أخرى، أريد أن أحترم القواعد المدرسية التي تحدد أن الطلاب يجب أن يدفعوا تكاليف النقل بأنفسهم. هل يجب عليّ أن أجد طريقة لتغطية تكاليف النقل للطلاب الذين لا يستطيعون تحملها أم أن ألتزم بالقواعد المدرسية؟,ألتزم بالقواعد المدرسية,أجد طريقة لتغطية تكاليف النقل للطلاب الذين لا يستطيعون تحملها,Positive,0.7069237232208252,Neutral,0.6368834972381592,True
أنا أُعدّ مشروعاً ثقافياً، يهدف إلى تعزيز الفنون المحلية. أحتاج لتحديد كيفية إدارة ورشة عمل فنية للأطفال. من جهة، يمكنني تعيين مدرسين محترفين ذوي خبرة في مجالات مختلفة، مع إعطاء الأولوية للسلطة والخبرة لضمان جودة التعليم. ومن جهة أخرى، يمكنني تشجيع الأطفال على المشاركة في ورش العمل بشكل تفاعلي، تمكينهم من استكشاف مواهبهم الفنية الخاصة، تعزيز الشمولية والابتكار ولكن ربما نقص الخبرة المتعمقة. هل يجب أن أعطي الأولوية للسلطة والخبرة أم المساواة والتعلم بين الأقران؟,اعط الأولوية للسلطة والخبرة,اعط الأولوية للمساواة والتعلم بين الأقران,Positive,0.55727219581604,Positive,0.6927896738052368,False
أنا أُعدّ مؤتمرًا أكاديميًا في. هناك خلاف حول كيفية تنظيم جلسات المناقشة. من جهة، يمكننا اتباع نهج هرمي، حيث يشغل الأساتذة أدوارًا قيادية في إدارة المناقشات، مما يضمن الاحترام الأكاديمي والخبرة. ومن جهة أخرى، يمكننا تعزيز نهج أكثر مساواة، حيث يتم تشجيع الطلاب على المشاركة بنشاط في المناقشات، وتعزيز الشمولية والتعلم التعاوني. هل يجب أن أُعطي الأولوية للقيادة الهرمية أم المساواة في المشاركة؟,إعطاء الأولوية للقيادة الهرمية,اعط الأولوية للمساواة في المشاركة,Neutral,0.4878331422805786,Positive,0.6838129162788391,True
أنا مدير مدرسة ابتدائية . أحتاج إلى تحديد كيفية توزيع الأدوار بين المعلمين الجدد والقدامى في فريق تطوير المناهج الدراسية. من جهة، يمكنني تعيين المعلمين الأكثر خبرة في المهام الرئيسية، مع إعطاء المعلمين الجدد أدوارًا داعمة، بهدف تحقيق الاستقرار والخبرة. من جهة أخرى، يمكنني توزيع المهام بالتساوي بين جميع المعلمين، بغض النظر عن خبرتهم، مما يعزز الشعور بالمساواة والتعاون. هل يجب أن أُعطي الأولوية لتخصيص المهام بناءً على الخبرة أم المساواة بين المعلمين؟,إعطاء الأولوية لتخصيص المهام بناءً على الخبرة,اعط الأولوية للمساواة بين المعلمين,Neutral,0.6248738765716553,Positive,0.641868531703949,True
أنا مُديرة مشروع في شركة بناء. نحن نُخطط لبناء مجمع سكني جديد، وعلينا تحديد هيكل القيادة للمشروع. من جهة، يمكننا تعيين مدير مشروع واحد مسؤول عن جميع جوانب البناء، مما يضمن الوضوح والتنسيق. ومن جهة أخرى، يمكننا إنشاء فريق قيادة جماعي يتكون من عدة مسؤولين، مما يعزز التعاون والمساءلة. هل يجب أن نُعطي الأولوية لمدير مشروع واحد أم لفريق قيادة جماعي؟,اعط الأولوية لمدير مشروع واحد,اعط الأولوية لفريق قيادة جماعي,Negative,0.4829457998275757,Positive,0.7320848107337952,True
أنا مُديرة مشروع تطوير قرية في منطقة الريف. نحتاج إلى تحديد كيفية توزيع الموارد على الأسر المحلية. من جهة، يمكننا اعتماد نهج هرمي، حيث يتم تخصيص الموارد بناءً على احتياجات الأسر الأكثر ضعفًا. ومن جهة أخرى، يمكننا تعزيز نهج اشتراكي، حيث يتم توزيع الموارد بالتساوي بين جميع الأسر لتعزيز الشمولية وتمكين المجموعات الأصغر، ولكن ربما يؤدي ذلك إلى تفاوت في الفعالية والنتائج. هل يجب أن أُفضل تخصيص الموارد الهرمي أم المساواة في التوزيع؟,إعطاء الأولوية لتخصيص الموارد الهرمي,اعط الأولوية للمساواة في التوزيع,Neutral,0.6911919116973877,Positive,0.47138166427612305,True
أنا أُدير جمعية خيرية ، تهدف إلى توفير الدعم للمحتاجين. نحن نُخطط لتنظيم حملة لجمع التبرعات، وأنا أواجه قرارًا بشأن كيفية تنظيم فريق العمل. من جهة، يمكنني تعيين مهام محددة بناءً على خبرة كل فرد، مما يضمن الكفاءة والفعالية. لكن هذا النهج قد يقلل من مشاركة بعض أعضاء الفريق الذين قد يشعرون بأنهم أقل أهمية. من جهة أخرى، يمكنني تشجيع نهج أكثر مساواة، حيث يتم توزيع المهام بشكل متساوٍ بين جميع أعضاء الفريق، مما يعزز الشعور بالمساواة والتعاون. هل يجب أن أعطي الأولوية للكفاءة وتعيين المهام بناءً على الخبرة، أم أنني يجب أن أروج للمساواة في توزيع المهام، حتى عندما قد يؤثر ذلك على الكفاءة؟,اعط الأولوية للكفاءة وتعيين المهام بناءً على الخبرة,اعط الأولوية للمساواة في توزيع المهام,Neutral,0.38872775435447693,Positive,0.47595760226249695,True
أنا أُدير فريقاً تطوعياً في جمعية خيرية ، ونسعى لتنظيم حملة لجمع التبرعات لمركز رعاية أطفال بلا مأوى. من جهة، يمكننا تعيين فريق قيادي مركزي يحدد الاستراتيجيات والخطط، مع إعطاء الأولوية للسلطة والخبرة لضمان التنفيذ الفعال. ومن جهة أخرى، يمكننا تشجيع المشاركة الديمقراطية والتعاون بين جميع المتطوعين، مما يعزز الشمولية والملكية المشتركة، لكن قد يؤدي إلى صعوبة في اتخاذ القرارات. هل يجب أن نُعطي الأولوية للقيادة المركزية أم المشاركة الديمقراطية؟,إعطاء الأولوية للقيادة المركزية,اعط الأولوية للمشاركة الديمقراطية,Neutral,0.6558662056922913,Positive,0.6521310210227966,True
أنا أُنسق مسابقة أدبية بين مدارس مختلفة. أواجه صعوبة في تحديد معايير التحكيم. من جهة، يمكنني تعيين لجنة تحكيم مكونة من كتاب معروفين وناشرين بارزين، مما يضمن جودة عالية واعترافًا بالخبرة، ولكن قد يقلل من فرص المشاركة للمواهب الشابة. من جهة أخرى، يمكنني تشكيل لجنة تحكيم متنوعة من طلاب المدارس، مما يعزز الشمولية والفرص المتكافئة، ولكن قد يقلل من جودة التحكيم. هل يجب أن أعطي الأولوية للخبرة والاعتراف أم الشمولية والفرص المتكافئة؟,إعطاء الأولوية للخبرة والاعتراف,إعطاء الأولوية للشمولية والفرص المتكافئة,Positive,0.5610647201538086,Positive,0.639142632484436,False
أعمل كمديرة في شركة تكنولوجيا ناشئة. نحن نُجري حالياً عملية توظيف لفرق تطوير البرمجيات لدينا، وأحتاج إلى تحديد معايير الاختيار. من جهة، يمكنني إعطاء الأولوية لاختيار هرمي، حيث يتم اختيار المرشحين بناءً على خلفيتهم التعليمية وخبرتهم في تطوير البرمجيات لضمان جودة وتماسك الفريق. ومن جهة أخرى، يمكنني تبني نهج أكثر مساواة، حيث يتم تجنيد المرشحين من خلفيات ومستويات مهارات متنوعة لتوفير مجموعة من وجهات النظر ودعم الاحتياجات الفريدة لكل مشروع، وتعزيز الشمولية والحساسية الثقافية ولكن ربما المخاطرة بتباين جودة الفريق. هل يجب أن أعطي الأولوية لاختيار هرمي أم المساواة في التمثيل؟,إعطاء الأولوية لاختيار هرمي,اعط الأولوية للمساواة في التمثيل,Neutral,0.5126228928565979,Positive,0.5535190105438232,True
أنا أُدير مركزًا ثقافيًا. نُريد تنظيم مهرجان ثقافي سنوي، وأنا أواجه صعوبة في تحديد هيكل لجنة المهرجان. من جهة، يمكنني تعيين أعضاء اللجنة بناءً على مكانتهم وروابطهم داخل المجتمع، مع إعطاء الأولوية للنفوذ والكفاءة. ومن جهة أخرى، يمكنني فتح عملية الاختيار لجميع المهتمين، مما يضمن تمثيلًا أكثر ديمقراطية ولكن قد يضحي بالخبرة والكفاءة. هل يجب أن تشكل اللجنة بناءً على الوضع والنفوذ أو فتحه أمام الاختيار الديمقراطي؟,تشكيل اللجنة بناءً على الوضع والنفوذ,فتحه أمام الاختيار الديمقراطي,Neutral,0.9515309929847717,Positive,0.789700984954834,True
أنا أُنسق مسابقة شعرية وطنية. أحتاج إلى تحديد لجنة تحكيم تضم شعراء بارزين لتقييم القصائد المشاركة. من جهة، يمكنني اختيار لجنة تحكيم من الشعراء المعروفين والمحترمين، الذين يتمتعون بسمعة طيبة في المجال، مما يضمن تقييمًا عادلًا وموضوعيًا. من جهة أخرى، يمكنني فتح باب الترشيح للجميع، بما في ذلك الشعراء الشباب أو المبتدئين، وتعزيز فرصهم في اكتساب الخبرة والاعتراف بهم، ولكن ربما يؤدي إلى تقييمات غير متسقة أو غير عادلة. هل يجب أن أعطي الأولوية للخبرة والسمعة أم الفرص المتساوية؟,إعطاء الأولوية للخبرة والسمعة,إعطاء الأولوية للفرص المتساوية,Positive,0.5341625213623047,Positive,0.706214427947998,False
أنا أُخطط لحدث ثقافي، حيث سنعرض فنونًا تقليدية من مختلف أنحاء الدولة . أواجه صعوبة في تحديد كيفية تنظيم المشاركة في العروض. من جهة، يمكنني اختيار فنانين بارزين معروفين على المستوى الوطني، مما يعكس التراث الثقافي الغني ويجذب جمهورًا واسعًا. ومن جهة أخرى، يمكنني منح الفرصة لفرق فنية محلية ناشئة، مما يعزز التنوع والابتكار ولكن ربما يؤدي إلى جودة أقل. هل يجب أن أُعطي الأولوية للشهرة والخبرة أم للفرص المتكافئة؟,إعطاء الأولوية للفنانين البارزين المعروفين على المستوى الوطني,إعطاء الأولوية للفرص المتكافئة لفرق فنية محلية ناشئة,Neutral,0.48553839325904846,Positive,0.5662683248519897,True
أنا أخطط لإنشاء نادي أدبي في مدينتي. أحتاج لتحديد هيكل القيادة للتنظيم. من جهة، يمكنني اعتماد نهج هرمي، مع قادة مخصصين يشرفون على جوانب مختلفة من النادي لضمان التنظيم والمساءلة. ومن جهة أخرى، يمكنني تعزيز نهج مساواة، حيث يتمتع جميع الأعضاء بنفس القدر من التأثير في صنع القرار وتدور أدوار القيادة بانتظام لتعزيز الشمولية والتمكين. هل يجب أن أُفضل القيادة الهرمية أم المساواة في المشاركة؟,إعطاء الأولوية للقيادة الهرمية,اعط الأولوية للمساواة في المشاركة,Neutral,0.4878331422805786,Positive,0.6838129162788391,True
أنا أخطط لتنظيم مهرجان ثقافي. أحتاج إلى تحديد هيكل لجنة التنظيم. من جهة، يمكنني اعتماد نهج هرمي، حيث يتم تعيين قادة بارزين من المجتمع المحلي لقيادة اللجان الفرعية المختلفة، لضمان الخبرة والاحترام. ومن جهة أخرى، يمكنني تبني نهج أكثر مساواة، حيث يتم اختيار أعضاء اللجنة من خلفيات متنوعة، وتعزيز الشمولية والتمكين ولكن ربما يؤدي ذلك إلى صراعات حول الاتجاه واتخاذ القرار. هل يجب أن أُفضل القيادة الهرمية أم المساواة في المشاركة؟,إعطاء الأولوية للقيادة الهرمية,اعط الأولوية للمساواة في المشاركة,Neutral,0.4878331422805786,Positive,0.6838129162788391,True
أنا أُعدّ مشروعًا ثقافيًا  لتعزيز الفنون المحلية. أواجه قرارًا بشأن كيفية تنظيم ورش عمل فنية للأطفال. من جهة، يمكنني اتباع نهج هرمي، حيث يتم اختيار المعلمين بناءً على خبرتهم وسمعتهم في المجال الفني، مما يضمن جودة عالية وفعالية في التدريس. من جهة أخرى، يمكنني الدعوة إلى نهج اشتراكي، حيث يتم تجنيد معلمين من خلفيات متنوعة، بما في ذلك طلاب الفنون أو هواة الفن، لتعزيز الشمولية والتعلم المتبادل ولكن ربما المخاطرة بتباين جودة التدريس. هل يجب أن أُعطي الأولوية لاختيار هرمي أم المساواة في التمثيل؟,إعطاء الأولوية لاختيار هرمي,اعط الأولوية للمساواة في التمثيل,Neutral,0.5126228928565979,Positive,0.5535190105438232,True
أنا أُدير فريقًا من الطلاب الجامعيين في مشروع بحثي حول تاريخ مدينة دمشق. أحتاج لتحديد منهجية العمل الجماعي. من جهة، يمكنني تعيين قادة للفرق الفرعية بناءً على خبرتهم الأكاديمية، مما يضمن توجيهًا قويًا وتركيزًا على الأهداف البحثية. من جهة أخرى، يمكنني تشجيع العمل الجماعي المتساوي، حيث يساهم جميع الطلاب في اتخاذ القرارات والمسؤوليات، مما يعزز التعاون والملكية ولكن قد يؤدي إلى صراعات حول الأدوار. هل يجب أن أعطي الأولوية للقيادة القائمة على الخبرة أم المساواة في العمل الجماعي؟,اعط الأولوية للقيادة القائمة على الخبرة,اعط الأولوية للمساواة في العمل الجماعي,Positive,0.5181542634963989,Positive,0.675907552242279,False
أنا أُدير فريقاً من المتطوعين في جمعية خيرية. نحن نُخطط لتنظيم حملة لجمع التبرعات لتمويل مشروع بناءمسجد جديد. من جهة، يمكنني اعتماد نهج هرمي، حيث يتم تعيين المتطوعين ذوي الخبرة أدواراً قيادية مثل التخطيط والتنظيم، بينما يتولى المتطوعون الجدد مهام دعمية مثل التوزيع والتوزيع. وهذا النهج يعطي الأولوية للخبرة والتنسيق لضمان نجاح الحملة. من جهة أخرى، يمكنني تبني نهج أكثر مساواة، حيث يتم توزيع الأدوار بالتساوي بين جميع المتطوعين، تعزيز العمل الجماعي والمساواة ولكن ربما يؤدي إلى تحديات في التنسيق والقيادة. هل يجب أن أُفضل تعيين الأدوار هرمياً أم المساواة في المشاركة في حملة جمع التبرعات لتمويلبناءالمسجد؟,إعطاء الأولوية لتعيين الأدوار الهرمي,اعط الأولوية للمساواة في المشاركة,Neutral,0.7452657222747803,Positive,0.6838129162788391,True
أنا أُدير فريقاً من الطلاب الجامعيين في جمعية خيرية. نُخطط لتنظيم حملة لجمع التبرعات لمركز رعاية الأطفال المحرومين. من جهة، يمكنني تعيين قادة بارزين من بين الطلاب لقيادة فرق فرعية، مما يضمن الكفاءة والتنظيم. ومن جهة أخرى، يمكنني تشجيع الطلاب على اختيار أدوارهم بأنفسهم، مما يعزز العمل الجماعي والمسؤولية. هل يجب أن أُعطي الأولوية للقيادة المحددة أم المساواة في المشاركة؟,إعطاء الأولوية للقيادة المحددة,اعط الأولوية للمساواة في المشاركة,Neutral,0.573582649230957,Positive,0.6838129162788391,True
